Processo,Numero AI,SGUF,Razao Social,CNPJ/CPF,Data autuação,vlmulta,Ultima Movimentacao,Data e Valor Pago,Situacao Atual,dt decisao 1a,decisao 1a,dt recurso,dt decisao 2a,Decisao 2a,Decisao Definitiva,Processo Encerrado,Decisao de Procedência,Dívida Ativa
14152146501202145,221760938,PR,ENGELUZ ILUMINACAO E ELETRICIDADE - EIRELI,85489078000174,30/08/2021 00:00:00,"R$ 22.471,01",11/17/2022,,Enviado inscrição DAU (PGFN),19/05/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
14152223499202135,222528052,SC,ASSOCIACAO HOSPITALAR E EDUCACIONAL DE POMERODE,85461093000104,29/12/2021 00:00:00,"R$ 23.335,52",7/18/2023,,Enviado inscrição DAU (PGFN),16/01/2023 00:00:00,Decisão procedente,02/02/2023 00:00:00,,,SIM,SIM,SIM,SIM
14152044977202142,220767238,SC,UNIMED LITORAL COOPERATIVA DE TRABALHO MEDICO LTDA,85377174000120,01/04/2021 00:00:00,"R$ 11.398,45",9/20/2022,29-08-2022 - R$5699.22,Arquivado - pago administrativamente,12/08/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152032968202371,224995839,SC,UCATEX UNIAO CATARINENSE TEXTIL LTDA,85371136000160,09/03/2023 00:00:00,"R$ 3.193,06",7/12/2023,12-07-2023 - R$1596.53,Arquivado - pago administrativamente,27/06/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46220005349201962,217539297,SC,FERTILIZANTES SANTA CATARINA LTDA,85319317000148,29/5/2019,"R$ 2.488,44",11/25/2020,19/10/2020 - R$1244.22,Arquivado,5/8/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152199239202131,222285460,SC,J.B.WORLD ENTRETENIMENTOS S/A,85248987000110,22/11/2021 00:00:00,"R$ 97.616,50",12/5/2022,05-12-2022 - R$48808.25,Arquivado - pago administrativamente,17/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152093972202062,219950351,SC,METALURGICA SPILLERE LTDA,85242717000100,19/10/2020,"R$ 5.975,80",2/25/2022,14/02/2022 - R$2987.90,Arquivado,24/1/2022,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46220004013201982,217354335,SC,ORLEPLAST INDUSTRIA E COMERCIO DE PLASTICOS LTDA,85228880000100,6/5/2019,"R$ 8.762,87",2/11/2020,16/01/2020 - R$4381.44,Arquivado,17/12/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46220004100201930,217259189,SC,SELGRON INDUSTRIAL LTDA,85121820000194,24/4/2019,"R$ 2.440,22",3/24/2023,,Arquivado,13/7/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152027238202358,224938533,PR,GONCALVES & TORTOLA S/A,85070068000108,28/02/2023 00:00:00,"R$ 310.004,70",6/9/2023,09-06-2023 - R$155002.35,Arquivado - pago administrativamente,12/05/2023 00:00:00,Decisão procedente,06/06/2023 00:00:00,,,SIM,SIM,SIM,NAO
14152046266202374,225128772,PR,BRASMACOL INDUSTRIA E COMERCIO LTDA,84968338000121,31/03/2023 00:00:00,"R$ 15.195,48",6/22/2023,22-06-2023 - R$7597.74,Arquivado - pago administrativamente,05/06/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152043702202191,220754489,PR,JUNTO SEGUROS S.A.,84948157000133,31/03/2021 00:00:00,"R$ 9.670,42",4/8/2022,17-03-2022 - R$4835.21,Arquivado - pago administrativamente,23/02/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46220007023201970,217778739,SC,HOSPITAL DE CARIDADE SENHOR BOM JESUS DOS PASSOS,84903988000199,28/6/2019,"R$ 11.072,60",12/13/2021,,Enviado p/ PFN,5/8/2020,Decisão de procedência,,,,SIM,SIM,SIM,SIM
14152046908202173,220786542,PR,KOLTUN & COLATUSSO LTDA,84897313000184,06/04/2021 00:00:00,"R$ 6.663,74",3/25/2022,23-03-2022 - R$3331.87,Arquivado - pago administrativamente,07/03/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46212007695201984,217571808,PR,COMERCIO DE TINTAS MATERIAL ELETRICO E HIDRAULICO VERGI,84866342000189,31/5/2019,"R$ 14.633,00",3/3/2020,24/12/2019 - R$7316.50,Arquivado,4/12/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152144874202181,221744665,PR,CONSELMAR ENGENHARIA E CONSTRUCOES S/A.,84823541000100,27/08/2021 00:00:00,"R$ 6.173,96",5/6/2022,04-05-2022 - R$7470.49,Arquivado - pago administrativamente,12/04/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152216839202171,222461454,SC,MITRA DIOCESANA DE JOINVILLE,84708478000160,16/12/2021 00:00:00,"R$ 24.231,05",11/30/2022,30-11-2022 - R$12115.52,Arquivado - pago administrativamente,17/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152005937202266,222609958,SC,ASSOCIACAO BENEFICENTE EVANGELICA DE JOINVILLE,84694405000167,19/01/2022 00:00:00,"R$ 105.351,20",10/24/2022,24-10-2022 - R$52675.60,Arquivado - pago administrativamente,06/10/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46220011224201971,218638809,SC,SCHULZ S/A,84693183000168,25/10/2019,"R$ 241.126,88",10/14/2020,13/03/2020 - R$120563.44,Arquivado,17/2/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152014048202028,219170011,SC,FRANKLIN ELECTRIC INDUSTRIA DE MOTOBOMBAS S.A.,84685106000166,7/2/2020,"R$ 43.029,21",6/23/2021,19/06/2021 - R$21514.61,Arquivado,8/4/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152200044202141,222293519,SC,FRANKLIN ELECTRIC INDUSTRIA DE MOTOBOMBAS S.A.,84685106000166,22/11/2021 00:00:00,"R$ 17.752,44",12/5/2022,05-12-2022 - R$8876.22,Arquivado - pago administrativamente,17/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152006339202395,224729543,SC,BUSCHLE & LEPPER SA,84684471000156,20/01/2023 00:00:00,"R$ 20.153,50",4/10/2023,10-04-2023 - R$10076.75,Arquivado - pago administrativamente,29/03/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152042652202214,222977094,SC,DOHLER S.A.,84683408000103,24/03/2022 00:00:00,"R$ 176.016,60",12/7/2022,07-12-2022 - R$88008.30,Arquivado - pago administrativamente,21/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152016214202292,222712724,SC,AVELINO BRAGAGNOLO S A INDUSTRIA E COMERCIO,84586833000176,07/02/2022 00:00:00,"R$ 57.565,88",12/6/2022,06-12-2022 - R$28782.94,Arquivado - pago administrativamente,18/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46202002636201939,217166831,AM,TAPAJOS COMERCIO DE MEDICAMENTOS LTDA,84521053000148,9/4/2019,"R$ 13.694,06",6/8/2022,31/03/2022 - R$6847.03,Arquivado,16/12/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152216757202127,222460636,SC,COMUNIDADE EVANGELICA LUTERANA DE JARAGUA DO SUL,84433945000197,15/12/2021 00:00:00,"R$ 42.171,42",12/7/2022,07-12-2022 - R$21085.71,Arquivado - pago administrativamente,17/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152059359202288,223144169,SC,MENEGOTTI INDUSTRIAS METALURGICAS LTDA EM RECUPERACAO J,84431154000128,25/04/2022 00:00:00,"R$ 3.657,66",1/27/2023,27-01-2023 - R$4425.77,Arquivado - pago administrativamente,22/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46218013904201979,218614756,RS,COMPANHIA MINUANO DE ALIMENTOS,84430800000132,22/10/2019,"R$ 123.476,04",2/4/2021,10/12/2020 - R$61738.02,Arquivado,13/11/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152225771202111,222550775,AC,RIO BRANCO FORTE SERVICOS EIRELI,84323419000174,31/12/2021 00:00:00,"R$ 8.591,48",12/12/2022,,Enviado inscrição DAU (PGFN),15/08/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
14152224876202153,222541822,AC,UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA,84313741000112,30/12/2021 00:00:00,"R$ 6.528,69",7/14/2023,,Enviado inscrição DAU (PGFN),09/03/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
14152224849202181,222541555,AC,A. C. D. A. IMPORTACAO E EXPORTACAO LTDA,84308980000184,30/12/2021 00:00:00,"R$ 27.197,04",8/25/2022,25-08-2022 - R$13598.52,Arquivado - pago administrativamente,15/08/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46220008045201957,218018215,SC,FUNDACAO UNIVERSIDADE DO VALE DO ITAJAI,84307974000102,31/7/2019,"R$ 241.126,88",12/16/2021,,Enviado p/ PFN,16/9/2020,Decisão de procedência,,,,SIM,SIM,SIM,SIM
14152224804202114,222541105,AC,EMPRESA DE TRANSPORTES SAO JUDAS TADEU LTDA,84302504000156,30/12/2021 00:00:00,"R$ 8.033,59",1/31/2023,,Enviado inscrição DAU (PGFN),26/09/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
14152208784202126,222380900,SC,BRANDILI TEXTIL LTDA,84229889000173,02/12/2021 00:00:00,"R$ 52.080,71",12/5/2022,05-12-2022 - R$26040.36,Arquivado - pago administrativamente,17/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46202002307201998,217076017,AM,COMERCIAL RISADINHA LTDA,84117159000180,28/3/2019,"R$ 2.478,80",6/11/2019,31/05/2019 - R$1239.40,Arquivado,9/5/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152006429202386,224730444,AM,FEDERACAO DAS UNIMEDS DA AMAZONIA - FEDERACAO DAS SOCIE,84112481000117,20/01/2023 00:00:00,"R$ 4.253,73",5/15/2023,15-05-2023 - R$2126.86,Arquivado - pago administrativamente,26/04/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46202006548201914,218355777,AM,CHIBATAO NAVEGACAO E COMERCIO LTDA,84098383000172,16/9/2019,"R$ 168.713,34",5/14/2022,,Enviado p/ PFN,15/3/2022,Decisão de procedência,,,,SIM,SIM,SIM,SIM
14152037799202365,225044145,SC,ONDREPSB LIMPEZA E SERVICOS ESPECIAIS LTDA,83953331000173,20/03/2023 00:00:00,"R$ 310.004,70",6/16/2023,16-06-2023 - R$155002.35,Arquivado - pago administrativamente,01/06/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46220001734201931,216865301,SC,MITRA METROPOLITANA DE FLORIANOPOLIS,83932343000111,7/3/2019,"R$ 3.090,31",7/15/2019,05/07/2019 - R$1545.16,Arquivado,21/6/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152215904202141,222452102,SC,MITRA METROPOLITANA DE FLORIANOPOLIS,83932343000111,14/12/2021 00:00:00,"R$ 16.908,12",12/2/2022,02-12-2022 - R$8454.06,Arquivado - pago administrativamente,17/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152198835202285,224538772,SC,ORCALI SERVICOS DE SEGURANCA LTDA.,83930214000194,07/12/2022 00:00:00,"R$ 108.421,41",4/18/2023,18-04-2023 - R$54210.70,Arquivado - pago administrativamente,03/04/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152050736202213,223057932,SC,FUNDACAO SOCIAL HOSPITALAR DE ICARA,83852418000154,06/04/2022 00:00:00,"R$ 21.182,52",12/8/2022,08-12-2022 - R$10591.26,Arquivado - pago administrativamente,22/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46222006729201902,218304242,PA,NORTE SERVICOS E LOCACAO LTDA,83835710000169,7/10/2019,"R$ 23.883,77",12/16/2021,13/12/2021 - R$11941.88,Arquivado,27/1/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152197239202105,222265469,GO,HOME CENTER BRASIL MATERIAIS PARA CONSTRUCAO LTDA,83817858000170,17/11/2021 00:00:00,"R$ 17.749,78",12/9/2022,,Enviado inscrição DAU (PGFN),16/08/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
14152061243202217,223163007,PA,MARK'S ENGENHARIA EIRELI,83753657000157,27/04/2022 00:00:00,"R$ 20.045,78",3/31/2023,31-03-2023 - R$10022.89,Arquivado - pago administrativamente,20/03/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152198487202246,224535293,SC,CASVIG CATARINENSE DE SEGURANCA E VIGILANCIA LTDA,83719963000177,07/12/2022 00:00:00,"R$ 25.391,23",7/28/2023,,Arquivado - PGFN pago,03/04/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46312001843201929,217465731,MS,ZORTEA CONSTRUCOES LTDA,83693366000110,21/5/2019,"R$ 241.126,88",10/9/2019,03/10/2019 - R$279707.18,Arquivado,20/8/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152129857202203,223849146,MS,ZORTEA CONSTRUCOES LTDA,83693366000110,18/08/2022 00:00:00,"R$ 111.630,93",5/4/2023,04-05-2023 - R$55815.46,Arquivado - pago administrativamente,17/04/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152131186202232,223862436,SC,FRAME MADEIRAS ESPECIAIS LTDA,83684191000185,22/08/2022 00:00:00,"R$ 49.636,47",12/1/2022,01-12-2022 - R$24818.24,Arquivado - pago administrativamente,24/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152109442202124,221393676,SC,FRUTICULTURA MALKE LTDA,83680033000157,07/07/2021 00:00:00,"R$ 49.908,07",10/17/2022,17-10-2022 - R$24954.04,Arquivado - pago administrativamente,05/10/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152051638202201,223066958,SC,FRUTICULTURA MALKE LTDA,83680033000157,07/04/2022 00:00:00,"R$ 47.040,14",12/12/2022,12-12-2022 - R$23520.07,Arquivado - pago administrativamente,22/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46220002691201919,217131417,SC,ASSOCIACAO ROGACIONISTA DE EDUCACAO E ASSISTENCIA SOCIA,83660225000100,4/4/2019,"R$ 8.811,25",9/11/2020,19/08/2020 - R$4405.63,Arquivado,13/7/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46220002688201997,217122329,SC,BEBIDAS NUERNBERG LTDA,83658450000101,3/4/2019,"R$ 5.526,65",11/29/2019,19/11/2019 - R$2763.32,Arquivado,8/11/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152020539202270,222755971,SC,BEBIDAS NUERNBERG LTDA,83658450000101,15/02/2022 00:00:00,"R$ 3.266,00",11/28/2022,28-11-2022 - R$1633.00,Arquivado - pago administrativamente,18/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46220011400201975,218674015,SC,ASSOCIACAO BENEFICENTE DA INDUSTRIA CARBONIFERA DE SANT,83649830000171,1/11/2019,"R$ 28.568,59",12/22/2020,10/11/2020 - R$14284.30,Arquivado,20/10/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46301002304201936,217175376,SC,NAGANO KINZI AGROPASTORIL LTDA,83613620000123,10/4/2019,"R$ 7.335,11",11/26/2020,23/09/2020 - R$3667.56,Arquivado,3/8/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152028721202279,222837781,SC,COOPERATIVA DE PRODUCAO E CONSUMO CONCORDIA,83573212000195,28/02/2022 00:00:00,"R$ 167.695,45",11/30/2022,30-11-2022 - R$83847.72,Arquivado - pago administrativamente,21/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152039480202293,222945371,SC,VIERO MOVEIS INDUSTRIA E COMERCIO LTDA,83571471000187,21/03/2022 00:00:00,"R$ 57.700,54",12/2/2022,02-12-2022 - R$28850.27,Arquivado - pago administrativamente,21/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46220008479201957,218113285,SC,FUNDACAO DE AMPARO A PESQUISA E EXTENSAO UNIVERSITARIA,83476911000117,15/8/2019,"R$ 34.445,82",2/11/2021,29/01/2021 - R$17222.91,Arquivado,21/12/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152196677202229,224517198,SC,PBG S/A,83475913000191,05/12/2022 00:00:00,"R$ 133.532,98",7/18/2023,,Enviado inscrição DAU (PGFN),17/04/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
46220007536201981,217880720,SC,MINAPLAST MAQUINAS IND E ARTEFATOS PLASTICOS LTDA,83463034000140,12/7/2019,"R$ 2.787,44",2/13/2020,08/01/2020 - R$1393.72,Arquivado,18/12/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46220005621201912,217601995,SC,AUREA INDUSTRIA E COMERCIO LTDA,83456244000100,4/6/2019,"R$ 8.695,12",12/26/2019,27/11/2019 - R$4347.56,Arquivado,8/11/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152171512202244,224265547,SC,AUREA INDUSTRIA E COMERCIO LTDA,83456244000100,24/10/2022 00:00:00,"R$ 13.508,82",2/16/2023,16-02-2023 - R$6754.41,Arquivado - pago administrativamente,30/01/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152209050202164,222383569,SC,MADEPAR INDUSTRIA E COMERCIO DE MADEIRAS LTDA,83418434000133,03/12/2021 00:00:00,"R$ 32.332,91",12/2/2022,02-12-2022 - R$16166.46,Arquivado - pago administrativamente,17/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46220012563201975,218888694,SC,FUNDACAO UNIVERSIDADE DO CONTESTADO - FUNC,83395921000128,3/12/2019,"R$ 108.516,17",8/31/2022,,Enviado p/ PFN,24/2/2021,Decisão de procedência,,,,SIM,SIM,SIM,SIM
14152199347202112,222286547,SC,FUNDACAO UNIVERSIDADE DO CONTESTADO - FUNC,83395921000128,22/11/2021 00:00:00,"R$ 84.317,29",12/6/2022,06-12-2022 - R$42158.64,Arquivado - pago administrativamente,17/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152171689202160,222010339,PA,NORAUTO RENT A CAR LTDA,83368837000115,05/10/2021 00:00:00,"R$ 16.299,50",4/5/2023,05-04-2023 - R$8149.75,Arquivado - pago administrativamente,15/03/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152045080202217,223001376,PA,ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE PREVENCAO E A,83367342000171,29/03/2022 00:00:00,"R$ 236.105,34",5/2/2023,02-05-2023 - R$118052.67,Arquivado - pago administrativamente,04/04/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152045323202217,223003808,PA,INSTITUICAO ADVENTISTA DE EDUCACAO E ASSISTENCIA SOCIAL,83367326000189,29/03/2022 00:00:00,"R$ 46.661,90",4/5/2023,05-04-2023 - R$23330.95,Arquivado - pago administrativamente,20/03/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152018172202062,219210900,PA,CFA CONSTRUCOES TERRAPLENAGEM E PAVIMENTACAO LTDA,83318022000121,4/3/2020,"R$ 12.689,23",4/12/2023,,Enviado p/ PFN,11/5/2022,Decisão de procedência,,,,SIM,SIM,SIM,SIM
14152191822202102,222211628,SC,COMERCIAL CELEIRO LTDA,83314757000187,07/11/2021 00:00:00,"R$ 17.811,00",11/7/2022,07-11-2022 - R$8905.50,Arquivado - pago administrativamente,26/10/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152029761202238,222848189,PA,SANTA RITA ENGENHARIA LTDA,83308593000185,03/03/2022 00:00:00,"R$ 13.672,70",5/26/2023,,Enviado inscrição DAU (PGFN),19/01/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
14152073313202191,221036733,PA,SANTA RITA ENGENHARIA LTDA,83308593000185,16/05/2021 00:00:00,"R$ 5.908,30",5/26/2023,,Enviado inscrição DAU (PGFN),19/01/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
14152202765202277,224578073,SC,BRASAO SUPERMERCADOS S/A,83307926000151,15/12/2022 00:00:00,"R$ 23.498,96",3/3/2023,03-03-2023 - R$11749.48,Arquivado - pago administrativamente,14/02/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152059468202203,223145254,SC,LUDOVICO J. TOZZO LTDA,83299743000131,26/04/2022 00:00:00,"R$ 17.794,02",12/5/2022,05-12-2022 - R$8897.01,Arquivado - pago administrativamente,22/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152205469202228,224605119,SC,COOPERATIVA REGIONAL ITAIPU,83220723000123,21/12/2022 00:00:00,"R$ 19.482,76",4/10/2023,10-04-2023 - R$9741.38,Arquivado - pago administrativamente,29/03/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46301002216201934,216908574,SC,FRICASA ALIMENTOS S/A,83188110000156,7/3/2019,"R$ 31.549,59",7/12/2019,19/06/2019 - R$15774.80,Arquivado,29/5/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46220006124201923,217623093,SC,SUPERMERCADO SCHMOLLER LTDA,83163642000139,7/6/2019,"R$ 5.005,82",9/24/2020,21/08/2020 - R$2502.91,Arquivado,31/7/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152110006202289,223650633,SC,SERRANA ENGENHARIA LTDA,83073536000164,18/07/2022 00:00:00,"R$ 101.722,08",12/8/2022,08-12-2022 - R$50861.04,Arquivado - pago administrativamente,24/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46220006122201934,217610978,SC,MAESTRO DO BRASIL INDUSTRIA METALURGICA LTDA,83046656000172,7/6/2019,"R$ 6.059,65",11/5/2020,24/09/2020 - R$3029.82,Arquivado,18/8/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152077529202125,221078461,SP,SEARA COMERCIO DE ALIMENTOS LTDA,83044016003068,21/05/2021 00:00:00,"R$ 3.899,50",7/21/2023,,Arquivado - PGFN pago,23/03/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152145260202206,224003178,SC,BUGIO AGROPECUARIA LTDA,82996521000105,08/09/2022 00:00:00,"R$ 243.022,87",2/16/2023,16-02-2023 - R$121511.44,Arquivado - pago administrativamente,30/01/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152144071202216,223991287,SC,HOSPITAL ARQUIDIOCESANO CONSUL CARLOS RENAUX,82986985000130,06/09/2022 00:00:00,"R$ 54.379,32",12/14/2022,14-12-2022 - R$27189.66,Arquivado - pago administrativamente,25/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152102323202221,223573809,SC,FAVO MALHAS LTDA,82983404000107,04/07/2022 00:00:00,"R$ 10.617,69",3/1/2023,,Enviado inscrição DAU (PGFN),24/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
14152058450202286,223135071,SC,GARTHEN INDUSTRIA E COMERCIO DE MAQUINAS LTDA,82981721000194,24/04/2022 00:00:00,"R$ 7.190,04",4/28/2023,28-04-2023 - R$3595.02,Arquivado - pago administrativamente,17/04/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46301002224201981,217051677,SC,PARATI SA3786,82945932000171,27/3/2019,"R$ 241.126,88",9/28/2020,22/09/2020 - R$120563.44,Arquivado,5/8/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152029646202344,224962612,SC,PARATI INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,82945932000171,03/03/2023 00:00:00,"R$ 310.004,70",7/14/2023,14-07-2023 - R$155002.35,Arquivado - pago administrativamente,27/06/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152130695202167,221605258,SC,FLORIPARK EMPREENDIMENTOS E SERVICOS LTDA,82889304000116,07/08/2021 00:00:00,"R$ 265.659,51",1/3/2023,,Enviado inscrição DAU (PGFN),22/09/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,SIM
46220010302201911,218468580,SC,IACC PRE-MOLDADOS LTDA,82883182000150,2/10/2019,"R$ 5.150,49",12/23/2020,18/12/2020 - R$2575.24,Arquivado,16/11/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152018214202316,224848291,PR,SCHOELER AGROPECUARIA LTDA,82875998000132,13/02/2023 00:00:00,"R$ 3.162,06",6/19/2023,19-06-2023 - R$1581.03,Arquivado - pago administrativamente,02/06/2023 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
14152144834202211,223998915,SC,INDUSTRIA DE MOVEIS 3 IRMAOS SOCIEDADE ANONIMA,82767641000130,07/09/2022 00:00:00,"R$ 92.912,02",12/20/2022,20-12-2022 - R$46456.01,Arquivado - pago administrativamente,08/12/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46220006717201990,217463584,SC,COMUNIDADE EVANGELICA DE CONFISSAO LUTERANA EM RIO DO S,82763798000198,20/5/2019,"R$ 11.246,21",2/13/2020,21/01/2020 - R$5623.11,Arquivado,18/12/2019,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152223566202111,222528729,SC,COMUNIDADE EVANGELICA DE CONFISSAO LUTERANA EM RIO DO S,82763798000198,29/12/2021 00:00:00,"R$ 12.826,36",1/2/2023,02-01-2023 - R$6413.18,Arquivado - pago administrativamente,18/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46301002213201909,216916313,SC,MADEIREIRA TRES ESTADOS LTDA,82745332000160,8/3/2019,"R$ 18.033,79",8/13/2021,09/07/2021 - R$9016.89,Arquivado,11/5/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
46220008326201918,218076746,SC,PLANATERRA-TERRAPLENAGEM E PAVIMENTACAO LTDA,82743832000162,9/8/2019,"R$ 14.564,45",12/18/2020,04/12/2020 - R$7282.23,Arquivado,12/11/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152052091202253,223071480,SC,ELIAN INDUSTRIA TEXTIL LTDA,82698085000198,07/04/2022 00:00:00,"R$ 76.207,40",12/7/2022,07-12-2022 - R$38103.70,Arquivado - pago administrativamente,22/11/2022 00:00:00,Decisão procedente,,,,SIM,SIM,SIM,NAO
46220006697201957,217479944,SC,FUNDACAO UNIVERSIDADE REGIONAL DE BLUMENAU,82662958000102,22/5/2019,"R$ 27.195,85",9/28/2020,23/09/2020 - R$13597.92,Arquivado,5/8/2020,Decisão de procedência,,,,SIM,SIM,SIM,NAO
14152025468202030,219283826,SC,AUTO VIACAO CATARINENSE LTDA,82647884000135,3/3/2020,"R$ 83.202,87",1/10/2022,29/12/2021 - R$41601.44,Arquivado,3/12/2021,Decisão de procedência,,,,SIM,SIM,SIM,NAO
